id,taskname,billable,client_id
246297,Be Proposed to in a Unique Way 20,Unbillable,25
246475,Discover the Lost City of Atlantis 20,Unbillable,25
246531,Be on More Than 4 TV Shows 20,Unbillable,25
246532,Go to Egypt 20,Unbillable,25
246582,Join the Mile High Club 20,Unbillable,25
246676,Learn How to Play the Uke 20,Unbillable,25
246681,Earn 100K a Year 20,Unbillable,25
246699,Volunteer With Big Brother Program 20,Unbillable,25
246700,Exercise For 3 Months 20,Unbillable,25
246758,Free Myself from Debt 20,Unbillable,25
246776,Attend a Poetry Reading 20,Unbillable,25
246789,Go For Walk in Central Park 20,Unbillable,25
246790,Earn Over 100K a Year 20,Unbillable,25
246791,Know the Stars 20,Unbillable,25
246874,Attend a Writing Class 20,Unbillable,25
247040,Become a Scratch Golfer 21,Unbillable,25
247041,Have a Silly String Fight 21,Unbillable,25
247042,Be a Bridesmaid 21,Unbillable,25
247043,Create a World Map With Pins of Where I've Been 21,Unbillable,25
247077,Complete 4Hr Body Challenge 21,Unbillable,25
247091,Finish First Place 21,Unbillable,25
247092,Ride a Double Decker Bus 21,Unbillable,25
247165,Learn How to Snowboard 21,Unbillable,25
247201,Tame a Tiger 21,Unbillable,25
247202,Own a Large Book Collection 21,Unbillable,25
247258,Learn Classical Dances 21,Unbillable,25
247274,Go Guerilla Gardening 21,Unbillable,25
247275,Learn to Say “Hello” in 15 Languages 21,Unbillable,25
247302,See the Kremlin in Russia 21,Unbillable,25
247318,Be on the Radio With my Own Song 21,Unbillable,25
247418,Learn to Play Acoustic Guitar 21,Unbillable,25
247442,Travel to the Caribbean 21,Unbillable,25
247516,Kiss at the Top of a Ferris Wheel 21,Billable,25
247517,Go to the Top of the Leaning Tower of Pisa 21,Billable,25
247544,Kayak the Bioluminescent Bay of Fajardo 21,Unbillable,25
247550,Play Monopoly 21,Unbillable,25
247552,Fly As a Passenger in a Fast Jet 21,Unbillable,25
247575,Don't Use the Phone For a Day 21,Billable,25
247576,Work For a Feminist Organization 21,Billable,25
247577,Be the Sheriff of a Small Town 21,Billable,25
247578,Attend a Concert 21,Billable,25
247645,Take my Kids to Sea World 21,Unbillable,25
247720,Build a Greenhouse 21,Unbillable,25
247767,Spend the Night on a Football Field 21,Unbillable,25
247779,Study Math 21,Unbillable,25
247792,Write For a TV Sitcom 21,Unbillable,25
248170,Join the Mile High Club 21,Unbillable,25
248171,Experience 25 Different Modes of Transportation 21,Unbillable,25
248219,Do a Skydive 21,Unbillable,25
248260,Become Mayor of my City 21,Billable,25
248271,Have a Shower 21,Billable,25
248272,Decorate a Tree For Christmas 21,Billable,25
248285,Do 100 Sit Ups in 5 Minutes 21,Unbillable,25
248297,Complete my Degree With No Less Than a Distinction 21,Billable,25
248322,Eat at the Heart Attack Grill in Las Vegas 21,Billable,25
248327,Go Snow Tubing 21,Billable,25
248361,Participate in a Tomato Battle 21,Unbillable,25
248363,Stay Married For 50 Years 21,Unbillable,25
248447,Run 135 Miles Across Death Valley Within 60 Hours 21,Unbillable,25
248452,Deadlift 500 Pounds 21,Unbillable,25
248477,Hike the Continental Divide Trail 21,Unbillable,25
248478,Swim in the Blue Lagoon in Iceland 21,Unbillable,25
248502,Eat Roasted Chestnuts on the Champs-Elysees 21,Unbillable,25
248503,Knit a Cushion Cover 21,Unbillable,25
248504,Drive the Hawaiian Coast 21,Unbillable,25
248505,Spend a Night in the Igloo Village in Finland 22,Unbillable,25
248506,Go Helmet Diving 22,Unbillable,25
248597,Ride a Double Decker Bus 22,Unbillable,25
248736,Pass all my Exams 22,Unbillable,25
248737,"Have More Goals That Are ""Completed Things"" Than ""Things To-Do"" 22",Unbillable,25
248738,Become Fluent in French and Spanish 22,Unbillable,25
248739,Live in the Wilderness With Nothing But a Knife 22,Unbillable,25
248762,Own a Large Book Collection 22,Unbillable,25
248763,Go Camping 22,Unbillable,25
248765,Appear As an Extra in a Period Drama 22,Unbillable,25
248837,Make a Large Anonymous Donation to a Non-Profit 22,Billable,25
248839,Make 50 Photos of Things That Make Me Happy 22,Unbillable,25
248840,Become a Philanthropist 22,Unbillable,25
248847,Collect Sand from 5 Countries 22,Unbillable,25
248862,Cross a Glacier on Foot 22,Unbillable,25
249004,Eat at a Restaurant By Myself 22,Billable,25
249005,Travel to the Caribbean 22,Billable,25
249179,Become More Outgoing 22,Unbillable,25
249205,Try Nutella 22,Unbillable,25
249340,Create a Polaroid Wall 22,Unbillable,25
249356,Study Math 22,Unbillable,25
249381,See the Golden Gate Bridge in San Francisco 22,Unbillable,25
249464,Go to a Cherry Blossom Festival in Japan 22,Unbillable,25
249547,Work As a Tour Manager 22,Billable,25
249549,Learn Argentinean Tango in Argentina 22,Billable,25
249580,Go to a Garden Party 22,Billable,25
249582,Live in a Completely Sustainable Way For a Year 22,Billable,25
249583,"Have a Net Worth of $1,000,000 22",Billable,25
249589,Sculpt Myself 22,Billable,25
249591,"Taste 1,000 Different Deserts 22",Billable,25
249592,"Do ""Insanity"" Fitness Program 22",Billable,25
249597,Visit the Rockefeller Center 22,Billable,25
249598,Discover the Lost City of Atlantis 22,Billable,25
249689,Get my Chakras Aligned 22,Unbillable,25
249690,Join the Mile High Club 22,Unbillable,25
249692,Experience 25 Different Modes of Transportation 22,Unbillable,25
249775,Learn How to Play the Uke 22,Unbillable,25
249776,Earn 100K a Year 22,Unbillable,25
249781,Become Mayor of my City 22,Unbillable,25
249782,Volunteer With Big Brother Program 22,Unbillable,25
249783,Exercise For 3 Months 22,Unbillable,25
249784,Become a Recognized Economist 22,Unbillable,25
250032,Buy a Cup of Coffee For a Cold Salvation Army Bell Ringer 22,Unbillable,25
250033,Do Sudoku Every Day For a Year 22,Unbillable,25
250034,Attend a Chinese New Year 22,Unbillable,25
250085,Decorate a House 22,Unbillable,25
250184,Swim in the Blue Lagoon in Iceland 22,Billable,25
250201,Go Bull Riding 22,Unbillable,25
250218,Eat Roasted Chestnuts on the Champs-Elysees 22,Unbillable,25
250219,Knit a Cushion Cover 22,Unbillable,25
250283,Become a Scratch Golfer 23,Unbillable,25
250360,See the Redwoods 23,Unbillable,25
250366,Conquer Fear of Snakes 23,Unbillable,25
250461,Learn How to Snowboard 23,Unbillable,25
250541,Go Camping 23,Unbillable,25
250703,Go Guerilla Gardening 23,Billable,25
250718,Learn to Say “Hello” in 15 Languages 23,Billable,25
250719,Kill and Skin a Rabbit 23,Unbillable,25
250720,Jump Out of a Plane With a Parachute 23,Billable,25
250725,Write a Full-Length Play 23,Unbillable,25
250744,Learn to Swim 23,Unbillable,25
250762,See the Kremlin in Russia 23,Unbillable,25
250792,Sing in Public 23,Unbillable,25
250793,Go Swimming With Dolphins 23,Unbillable,25
250794,Volunteer at a Blind Camp 23,Unbillable,25
250795,Eat a Crepe in France 23,Unbillable,25
250850,Eat at a Restaurant By Myself 23,Unbillable,25
250851,Travel to the Caribbean 23,Unbillable,25
250852,Try One Exotic Food a Day For a Month 23,Unbillable,25
250853,Get Retweeted By a Celebrity 23,Unbillable,25
250854,Bake Cinnamon Rolls 23,Unbillable,25
250867,Hike all the 14Ers in Colorado 23,Unbillable,25
250968,Fly As a Passenger in a Fast Jet 23,Unbillable,25
250969,Go to a Nudist Beach 23,Unbillable,25
250977,Sing the National Anthem in Front of a Crowd 23,Unbillable,25
250978,Act in a Play 23,Unbillable,25
250979,Dance at Carnival in Rio De Janeiro 23,Unbillable,25
251063,Join a Mastermind 23,Unbillable,25
251068,Go Mountain Climbing 23,Unbillable,25
251069,Do Crosswords Every Day For a Month 23,Unbillable,25
251070,Try Nutella 23,Unbillable,25
251119,Build a Greenhouse 23,Unbillable,25
251143,Create a Polaroid Wall 23,Unbillable,25
251160,Spend the Night on a Football Field 23,Unbillable,25
251161,Ride a Bike Through Paris 23,Unbillable,25
251646,Write a Song For Someone 23,Unbillable,25
251647,Go to a Garden Party 23,Unbillable,25
251669,Sculpt Myself 23,Unbillable,25
251686,Think of Phrases to Say Before I Die 23,Unbillable,25
251712,Experience 25 Different Modes of Transportation 23,Unbillable,25
251713,Learn Ballroom Dancing 23,Unbillable,25
251722,Open an Animal Shelter 23,Billable,25
251778,Become Mayor of my City 23,Unbillable,25
251779,Volunteer With Big Brother Program 23,Unbillable,25
251780,Exercise For 3 Months 23,Unbillable,25
251781,Become a Recognized Economist 23,Unbillable,25
251813,Ride a Mattress Down the Stairs 23,Unbillable,25
251814,Go to India 23,Unbillable,25
251815,Cross the Nile River 23,Unbillable,25
251865,Know the Stars 23,Unbillable,25
251889,Make Pancakes in the Shape of Hearts 23,Unbillable,25
251890,Participate in a Tomato Battle 23,Unbillable,25
252005,Attend a Chinese New Year 23,Unbillable,25
252096,Run 135 Miles Across Death Valley Within 60 Hours 23,Billable,25
252099,Deadlift 500 Pounds 23,Unbillable,25
252139,Make Vodka Gummy Bear 23,Unbillable,25
252147,Read all of Shakespeare's Work 23,Unbillable,25
252247,Swim in the Blue Lagoon in Iceland 23,Unbillable,25
253056,Build A Log Cabin For my Wife and I 24,Unbillable,25
253057,Master Drawing 24,Unbillable,25
253058,Film a Halloween Party 24,Billable,25
253059,Ask Someone to a Dance 24,Billable,25
253066,Make 50 Photos of Things That Make Me Happy 24,Unbillable,25
253098,Open a Restaurant 24,Unbillable,25
253099,Collect Sand from 5 Countries 24,Unbillable,25
253126,Define my Own Utopia 24,Unbillable,25
253127,Cross a Glacier on Foot 24,Unbillable,25
253133,Sing a Solo in a Concert 24,Unbillable,25
253134,Learn Classical Dances 24,Unbillable,25
253135,Do Everything With my Left Hand For a Whole Day 24,Unbillable,25
253140,Go Guerilla Gardening 24,Unbillable,25
253141,Learn to Say “Hello” in 15 Languages 24,Unbillable,25
253142,Kill and Skin a Rabbit 24,Unbillable,25
253143,Jump Out of a Plane With a Parachute 24,Unbillable,25
253173,Have a Wish at 11:11 Come True 24,Unbillable,25
253174,Learn to Swim 24,Unbillable,25
253176,Have a Seat in Government 24,Unbillable,25
253177,Have a 24 Hour Movie-Marathon 24,Unbillable,25
253182,See the Kremlin in Russia 24,Unbillable,25
253183,Learn How to Use Photoshop 24,Unbillable,25
253185,See the Human Brain in Real Life 24,Unbillable,25
253215,Go Swimming With Dolphins 24,Unbillable,25
253216,Volunteer at a Blind Camp 24,Unbillable,25
253217,Eat a Crepe in France 24,Unbillable,25
253218,Hike to Mt Everest Base Camp 24,Unbillable,25
253249,Try One Exotic Food a Day For a Month 24,Unbillable,25
253251,Get Retweeted By a Celebrity 24,Unbillable,25
253391,Dance at Carnival in Rio De Janeiro 24,Unbillable,25
253392,Don't Use the Phone For a Day 24,Unbillable,25
253393,Work For a Feminist Organization 24,Unbillable,25
253394,Be the Sheriff of a Small Town 24,Unbillable,25
253399,Attend a Concert 24,Unbillable,25
253401,Stay in an Overwater Bungalow in Bora Bora 24,Unbillable,25
253402,Do Something New Every Month For a Year 24,Unbillable,25
253407,Learn to Do a Handstand 24,Unbillable,25
253408,Cook a Good Dinner 4 Times a Week 24,Unbillable,25
253416,Become a Stamp Collector 24,Unbillable,25
253417,"Say ""No"" and Don't Feel Bad About It 24",Unbillable,25
253424,Kiss Under Fireworks 24,Unbillable,25
253425,Learn to Do a Back-Handspring 24,Unbillable,25
253427,Explore Manhattan 24,Unbillable,25
253444,Become More Outgoing 24,Unbillable,25
253460,Try Nutella 24,Unbillable,25
253461,Do a Detailed Pumpkin Carving 24,Unbillable,25
253466,Taste Escargot 24,Unbillable,25
253467,Hike Basin (4827 Ft) 24,Unbillable,25
253468,Learn to Do a Wall Flip 24,Unbillable,25
253469,Learn to Play the Cello 24,Unbillable,25
253475,Start a Diary and Write in It Till It's Complete 24,Unbillable,25
253483,Get 6-Pack Abs 24,Unbillable,25
253484,Build a Blanket Fort With Someone I Love 24,Unbillable,25
253485,Walk on Stilts 24,Unbillable,25
253486,Learn How to Take Criticism 24,Unbillable,25
253492,Build a Greenhouse 24,Unbillable,25
253493,Find a Dream Job 24,Unbillable,25
253500,Visit Every Museum in NYC 24,Unbillable,25
253501,Create a Polaroid Wall 24,Unbillable,25
253525,Study Math 24,Unbillable,25
253536,Write For a TV Sitcom 24,Unbillable,25
253541,Attend a College Football Game 24,Unbillable,25
253684,Hold a Venomous Snake 24,Unbillable,25
253750,Learn Argentinean Tango in Argentina 24,Unbillable,25
253800,"Have a Net Worth of $1,000,000 24",Unbillable,25
253801,Sculpt Myself 24,Unbillable,25
253826,Visit the Rockefeller Center 24,Unbillable,25
253827,Discover the Lost City of Atlantis 24,Unbillable,25
253828,Kayak the Napali Coast in Hawaii 24,Unbillable,25
253854,Go Skinny Dipping at Midnight 24,Billable,25
253861,Practice a Sport 24,Unbillable,25
254059,Volunteer With Big Brother Program 24,Billable,25
254085,Have a Shower 24,Unbillable,25
254137,Sleep on an Air Mattress Floating in Water 24,Unbillable,25
254213,Complete my Degree With No Less Than a Distinction 24,Billable,25
254229,Ride a Mattress Down the Stairs 24,Unbillable,25
254285,Go Snow Tubing 24,Billable,25
254302,Attend a Poetry Reading 24,Billable,25
254304,Become a Famous Business Women 24,Billable,25
254305,Be Fitter Then Ever 24,Billable,25
254310,Go For Walk in Central Park 24,Unbillable,25
254312,Earn Over 100K a Year 24,Unbillable,25
254313,Know the Stars 24,Unbillable,25
254577,Publish an Article 24,Unbillable,25
254789,Get Into a Pt School 25,Billable,25
255064,Backpack Across South America 25,Billable,25
255289,Go Camping 25,Unbillable,25
255421,Make a Large Anonymous Donation to a Non-Profit 25,Billable,25
255441,Open a Restaurant 25,Unbillable,25
255480,Nutella Battle 25,Unbillable,25
255481,Read 100 Books in One Year 25,Unbillable,25
255538,Sing a Solo in a Concert 25,Unbillable,25
255572,Go Guerilla Gardening 25,Unbillable,25
255592,Learn to Say “Hello” in 15 Languages 25,Unbillable,25
255622,Kill and Skin a Rabbit 25,Unbillable,25
255623,Jump Out of a Plane With a Parachute 25,Unbillable,25
255689,See the Human Brain in Real Life 25,Unbillable,25
255700,Go Swimming With Dolphins 25,Unbillable,25
255730,Hike to Mt Everest Base Camp 25,Unbillable,25
255731,Zipline Through the Jungle 25,Unbillable,25
255808,Sit in Nature and Just Breathe 25,Unbillable,25
255834,Travel to the Caribbean 25,Unbillable,25
255873,Get Retweeted By a Celebrity 25,Unbillable,25
205022,Be the Sheriff of a Small Town 25,Unbillable,25
205525,Hike the Entire Thames Valley Trail 25,Unbillable,25
205575,Stay in an Overwater Bungalow in Bora Bora 25,Unbillable,25
205875,Cook a Good Dinner 4 Times a Week 25,Unbillable,25
211238,Take a Picture With an Interesting Stranger 25,Unbillable,25
211265,Invest in a Business 25,Unbillable,25
212493,"Do ""Insanity"" Fitness Program 25",Unbillable,25
212494,Visit the Rockefeller Center 25,Unbillable,25
213252,Compete in a 3 Point Basketball Contest 25,Unbillable,25
213988,Tour Through Salar De Uyuni 25,Unbillable,25
214064,Backpack Through Hells Canyon 25,Unbillable,25
216171,Attend a Writing Class 25,Unbillable,25
217247,Finish First Place 26,Unbillable,25
217254,Ride a Double Decker Bus 26,Unbillable,25
217340,Hand Write and Send Anonymous Letters 26,Unbillable,25
217449,"Donate Over $5,000 to Orphanages 26",Unbillable,25
218525,Make a Large Anonymous Donation to a Non-Profit 26,Unbillable,25
219412,Sing in Public 26,Unbillable,25
219438,Volunteer at a Blind Camp 26,Unbillable,25
219486,Try One Exotic Food a Day For a Month 26,Unbillable,25
219602,Go to a Blacklight Party 26,Unbillable,25
219603,Bake a Cake For Someone Special 26,Unbillable,25
220214,Attend a Concert 26,Unbillable,25
220346,Visit 15 Attractions of the Unesco World Heritage List 26,Unbillable,25
220365,Kiss on the Beach at Sunset 26,Unbillable,25
220383,Kiss Under Fireworks 26,Unbillable,25
221081,Build a Disc Golf Course 26,Unbillable,25
221209,Go to a Cherry Blossom Festival in Japan 26,Unbillable,25
222045,Work on a Crew For a Hot Air Balloon 26,Unbillable,25
222051,Cruise Around the World 26,Unbillable,25
222463,Make Pancakes in the Shape of Hearts 26,Unbillable,25
222552,Create a Children's Book 26,Unbillable,25
222553,Go to an Indian Wedding 26,Unbillable,25
222554,Help my Brother Find Out What He Wants to Do 26,Unbillable,25
223397,Run a Marathon For Charity 27,Unbillable,25
223772,Hand Write and Send Anonymous Letters 27,Unbillable,25
224459,Have a Wish at 11:11 Come True 27,Unbillable,25
225403,Carve my Love and my Name Into a Tree 27,Unbillable,25
225844,Get my Chakras Aligned 27,Unbillable,25
225962,Get a TEFL Qualification 27,Unbillable,25
225964,Do a Skydive 27,Unbillable,25
